question,n_sessions,share_sessions,median_position,position_iqr
yeah yeah how hard is that,1,0.005291005291005291,0.16071428571428573,0.0
uh huh how easy was it for you to get used to living in l a,1,0.005291005291005291,0.14285714285714285,0.0
yeah i see what you mean how easy is it for you to get a good night's sleep,1,0.005291005291005291,0.48214285714285715,0.0
mhm could you have done anything to avoid it,1,0.005291005291005291,0.3924050632911392,0.0
isee downer i see family relationship tell me about your relationship with your family,1,0.005291005291005291,0.4444444444444444,0.0
mhm i'm sorry to hear that what got you to seek help,1,0.005291005291005291,0.6428571428571429,0.0
yeah yeah understand i understand,1,0.005291005291005291,0.4722222222222222,0.0
oh how would your best friend describe you,1,0.005291005291005291,0.7105263157894737,0.0
why enlist why'd you decide to enlist in the military,1,0.005291005291005291,0.5,0.0
how easy is it for you to get a good night's sleep what are you like when you don't sleep well,1,0.005291005291005291,0.6710526315789473,0.0
mm i see what you mean have you ever served in the military,1,0.005291005291005291,0.4868421052631579,0.0
mhm mhm effectb how did serving in the military change you,1,0.005291005291005291,0.5972222222222222,0.0
yeah do you feel down,1,0.005291005291005291,0.71875,0.0
mhm what do you think of today's kids,1,0.005291005291005291,0.4473684210526316,0.0
mhm what's the best thing about being a parent,1,0.005291005291005291,0.3815789473684211,0.0
aw do you find it easy to be a parent,1,0.005291005291005291,0.35526315789473684,0.0
i see what you mean i'd love to hear about one of your trips,1,0.005291005291005291,0.5625,0.0
why don't we talk about that later what do you do now,1,0.005291005291005291,0.2894736842105263,0.0
uh huh what was it about,1,0.005291005291005291,0.15789473684210525,0.0
laughter yeah do you feel that way often,1,0.005291005291005291,0.4375,0.0
laughter that makes sense,1,0.005291005291005291,0.21875,0.0
uh huh yeah that's good,1,0.005291005291005291,0.8860759493670886,0.0
aww tell me more about that,1,0.005291005291005291,0.125,0.0
yeah how do you know them,1,0.005291005291005291,0.09375,0.0
yes what are some things that usually put you in a good mood,1,0.005291005291005291,0.7721518987341772,0.0
hi i'm ellie thanks for coming in today i was created to talk to people in a safe and secure environment think of me as a friend i don't judge i can't i'm a computer i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started and please feel free to tell me anything your answers are totally confidential,1,0.005291005291005291,0.0,0.0
aww that's great okay i think i've asked everything i need to thanks for sharing your thoughts with me,1,0.005291005291005291,0.9821428571428571,0.0
yeah how close are you to them,1,0.005291005291005291,0.9642857142857143,0.0
mhm how did serving in the military change you,1,0.005291005291005291,0.6329113924050633,0.0
yeah what do you enjoy about traveling,1,0.005291005291005291,0.875,0.0
wow that's great do you travel a lot,1,0.005291005291005291,0.8571428571428571,0.0
why'd you decide to enlist in the military,1,0.005291005291005291,0.6075949367088608,0.0
i understand when was the last time you felt really happy,1,0.005291005291005291,0.46835443037974683,0.0
yeah could you have done anything to avoid it,1,0.005291005291005291,0.7678571428571429,0.0
uh huh when was the last time you argued with someone and what was it about,1,0.005291005291005291,0.4177215189873418,0.0
mhm where are you from originally,1,0.005291005291005291,0.05970149253731343,0.0
aww what are some things you really like about l a,1,0.005291005291005291,0.125,0.0
ellie dec that's great,1,0.005291005291005291,0.38333333333333336,0.0
mhm how often do you go back to your home town,1,0.005291005291005291,0.10714285714285714,0.0
yeah what are some things that make you really mad,1,0.005291005291005291,0.26436781609195403,0.0
mhm mhm been hard that sounds really hard,1,0.005291005291005291,0.6818181818181818,0.0
mhm that's so good to hear okay i think i've asked everything i need to,1,0.005291005291005291,0.9726027397260274,0.0
uh huh that's great what are you most proud of in your life,1,0.005291005291005291,0.9041095890410958,0.0
yeah downer yeah see mean i see what you mean,1,0.005291005291005291,0.7954545454545454,0.0
yes when was the last time you felt really happy,1,0.005291005291005291,0.863013698630137,0.0
mhm that's good what's your dream job,1,0.005291005291005291,0.13793103448275862,0.0
yeah do you think that maybe you're being a little hard on yourself,1,0.005291005291005291,0.589041095890411,0.0
thank you thank you,1,0.005291005291005291,0.9772727272727273,0.0
that's great is there anything you regret,1,0.005291005291005291,0.547945205479452,0.0
oh how close are you to them,1,0.005291005291005291,0.06896551724137931,0.0
i see that sounds really hard,1,0.005291005291005291,0.5068493150684932,0.0
uh huh okay what do you do when you're annoyed,1,0.005291005291005291,0.3835616438356164,0.0
it can be tough to find a good job these days do you have roommates,1,0.005291005291005291,0.04597701149425287,0.0
i see what you mean cool when was the last time that happened,1,0.005291005291005291,0.3287671232876712,0.0
okay confirm okay talk later why don't we talk about that later,1,0.005291005291005291,0.39285714285714285,0.0
awesome are you still working in that,1,0.005291005291005291,0.0958904109589041,0.0
really nice how do you like your living situation,1,0.005291005291005291,0.022988505747126436,0.0
yeah i see what you mean what are some things you don't really like about l a,1,0.005291005291005291,0.0684931506849315,0.0
aw aw great situation that sounds like a great situation,1,0.005291005291005291,0.5357142857142857,0.0
awesome okay i think i've asked everything i need to,1,0.005291005291005291,0.972972972972973,0.0
right right happy lasttime tell me about the last time you felt really happy,1,0.005291005291005291,0.6964285714285714,0.0
uh huh what are you most proud of in your life,1,0.005291005291005291,0.9710144927536232,0.0
aw why,1,0.005291005291005291,0.918918918918919,0.0
mm who's someone that's been a positive influence in your life,1,0.005291005291005291,0.9130434782608695,0.0
i see what you mean that makes sense,1,0.005291005291005291,0.8405797101449275,0.0
uh huh uh huh job virtually i love my job you could almost say it's virtually made for me what's your dream job,1,0.005291005291005291,0.17142857142857143,0.0
awesome awesome relax fishtank sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,1,0.005291005291005291,0.3142857142857143,0.0
cool how close are you to them,1,0.005291005291005291,0.8243243243243243,0.0
uh huh uh huh family relationship tell me about your relationship with your family,1,0.005291005291005291,0.5,0.0
aw how did you decide to do that,1,0.005291005291005291,0.18181818181818182,0.0
yeah yeah see mean i see what you mean relax fishtank sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,1,0.005291005291005291,0.3181818181818182,0.0
yeah yeah see mean i see what you mean control temper how are you at controlling your temper,1,0.005291005291005291,0.3333333333333333,0.0
awesome when did you move to l a,1,0.005291005291005291,0.08928571428571429,0.0
hm what do you do now,1,0.005291005291005291,0.07142857142857142,0.0
i'm sorry how would your best friend describe you,1,0.005291005291005291,0.896551724137931,0.0
that's good what got you to seek help,1,0.005291005291005291,0.6567164179104478,0.0
okay okay i understand i understand what do you do to relax,1,0.005291005291005291,0.26865671641791045,0.0
i understand did you think you had a problem before you found out,1,0.005291005291005291,0.7816091954022989,0.0
how doingv so how are you doing today,1,0.005291005291005291,0.023809523809523808,0.0
mhm that's good do you feel like therapy is useful,1,0.005291005291005291,0.6666666666666666,0.0
yeah has that gotten you in trouble,1,0.005291005291005291,0.632183908045977,0.0
mhm mhm bouts symptoms when was the last time that happened,1,0.005291005291005291,0.23809523809523808,0.0
cool cool argument about what was it about,1,0.005291005291005291,0.2619047619047619,0.0
mm mm change directions what made you decide to do that,1,0.005291005291005291,0.2857142857142857,0.0
uh huh uh huh difficult how hard is that,1,0.005291005291005291,0.30952380952380953,0.0
mm how do you cope with them,1,0.005291005291005291,0.5977011494252874,0.0
yeah downer yeah good job it can be tough to find a good job these days job virtually i love my job you could almost say it's virtually made for me what's your dream job,1,0.005291005291005291,0.25,0.0
hmm downer hmm avoid could you have done anything to avoid it,1,0.005291005291005291,0.42857142857142855,0.0
ellie dec that's good symptoms cope how do you cope with them,1,0.005291005291005291,0.5238095238095238,0.0
okay could you have done anything to avoid it,1,0.005291005291005291,0.5057471264367817,0.0
okay confirm okay when diagnosed how long ago were you diagnosed,1,0.005291005291005291,0.6666666666666666,0.0
yeah downer yeah why seek help what got you to seek help,1,0.005291005291005291,0.7142857142857143,0.0
downer okay therapy going do you still go to therapy now,1,0.005291005291005291,0.7380952380952381,0.0
wild laughter laughter yeah yeah,1,0.005291005291005291,0.7857142857142857,0.0
that's great what's one of your most memorable experiences,1,0.005291005291005291,0.4482758620689655,0.0
yeah yeah good job it can be tough to find a good job these days,1,0.005291005291005291,0.8809523809523809,0.0
mhm mhm sounds interesting that sounds interesting hard decision how did you decide to do that,1,0.005291005291005291,0.9523809523809523,0.0
mhm how do you know them,1,0.005291005291005291,0.7727272727272727,0.0
uh huh how are you at controlling your temper,1,0.005291005291005291,0.3181818181818182,0.0
wow yeah how hard is that,1,0.005291005291005291,0.3563218390804598,0.0
yeah yeah what do you do to relax,1,0.005291005291005291,0.84375,0.0
hi i'm ellie thanks for coming in today i was created to talk to people in a safe and secure environment think of me as a friend i don't judge i can't i'm a computer i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started and please feel free to tell me anything your answers are totally confidential where are you from originally,1,0.005291005291005291,0.0,0.0
right when was the last time that happened,1,0.005291005291005291,0.5,0.0
yeah i understand what's one of your most memorable experiences,1,0.005291005291005291,0.4067796610169492,0.0
how did you feel in that moment how did you feel in that moment,1,0.005291005291005291,0.8305084745762712,0.0
uh huh that's good what would you say are some of your best qualities,1,0.005291005291005291,0.847457627118644,0.0
wow that sounds interesting,1,0.005291005291005291,0.9322033898305084,0.0
uh huh how often do you go back to your hometown,1,0.005291005291005291,0.0851063829787234,0.0
uh huh do you consider yourself an introvert,1,0.005291005291005291,0.2765957446808511,0.0
uh oh that sounds really hard,1,0.005291005291005291,0.40425531914893614,0.0
uh huh have you ever served in the military,1,0.005291005291005291,0.46808510638297873,0.0
i see what you mean how do you cope with them,1,0.005291005291005291,0.5957446808510638,0.0
i'm sorry what are some things that usually put you in a good mood,1,0.005291005291005291,0.7659574468085106,0.0
mhm how close are you to your family,1,0.005291005291005291,0.7872340425531915,0.0
that's so good to hear who's someone that's been a positive influence in your life,1,0.005291005291005291,0.8085106382978723,0.0
mhm what are you most proud of in your life,1,0.005291005291005291,0.8723404255319149,0.0
awesome okay i think i've asked everything i need to thanks for sharing your thoughts with me,1,0.005291005291005291,0.9787234042553191,0.0
i'm sorry it can be tough to find a good job these days,1,0.005291005291005291,0.08196721311475409,0.0
that sounds interesting what made you decide to do that,1,0.005291005291005291,0.13114754098360656,0.0
do you consider yourself and introvert,1,0.005291005291005291,0.19672131147540983,0.0
let's come back to that later what do you do to relax,1,0.005291005291005291,0.21311475409836064,0.0
uh huh how have you been feeling lately,1,0.005291005291005291,0.5901639344262295,0.0
yeah i see what you mean have you noticed any changes in your behavior or thoughts lately,1,0.005291005291005291,0.6557377049180327,0.0
wow do you find it easy to be a parent,1,0.005291005291005291,0.7377049180327869,0.0
yeah uh huh,1,0.005291005291005291,0.8688524590163934,0.0
yeah i understand is there anything you regret,1,0.005291005291005291,0.8852459016393442,0.0
awesome how did you feel in that moment,1,0.005291005291005291,0.9672131147540983,0.0
cool what are some things you like to do for fun,1,0.005291005291005291,0.1836734693877551,0.0
uh huh tell me more about that,1,0.005291005291005291,0.40816326530612246,0.0
wow yeah what's one of your most memorable experiences,1,0.005291005291005291,0.42857142857142855,0.0
wow how would your best friend describe you,1,0.005291005291005291,0.8775510204081632,0.0
yeah that's great is there anything you regret,1,0.005291005291005291,0.9387755102040817,0.0
i see how do you like your living situation,1,0.005291005291005291,0.21818181818181817,0.0
that's good what were your symptoms,1,0.005291005291005291,0.6610169491525424,0.0
cool what are some things that make you really mad,1,0.005291005291005291,0.2711864406779661,0.0
cool tell me about something you did recently that you really enjoyed,1,0.005291005291005291,0.75,0.0
yeah how often do you go back to your hometown,1,0.005291005291005291,0.1864406779661017,0.0
okay have you been diagnosed with depression,1,0.005291005291005291,0.7169811320754716,0.0
it can be tough to find a good job these days have you noticed any changes in your behavior or thoughts lately,1,0.005291005291005291,0.7735849056603774,0.0
mhm tell me about something you did recently that you really enjoyed,1,0.005291005291005291,0.5849056603773585,0.0
okay do you find it easy to be a parent,1,0.005291005291005291,0.9245283018867925,0.0
that's good what's the hardest thing about being a parent,1,0.005291005291005291,0.9433962264150944,0.0
i see what you mean is there anything you regret,1,0.005291005291005291,0.9622641509433962,0.0
that's great what are some things you don't really like about l a,1,0.005291005291005291,0.05970149253731343,0.0
uh oh that sucks,1,0.005291005291005291,0.23880597014925373,0.0
that's good do you find it easy to be a parent,1,0.005291005291005291,0.2537313432835821,0.0
aw that's so good to hear tell me about your kids,1,0.005291005291005291,0.29850746268656714,0.0
mhm do you feel like therapy's useful,1,0.005291005291005291,0.6268656716417911,0.0
mhm i see what you mean what are some things that usually put you in a good mood,1,0.005291005291005291,0.7910447761194029,0.0
that sounds like a great situation how would your best friend describe you,1,0.005291005291005291,0.9104477611940298,0.0
uh huh what would you say are some of your best qualities,1,0.005291005291005291,0.9552238805970149,0.0
cool how easy was it for you to get used to living in l a,1,0.005291005291005291,0.07692307692307693,0.0
cool what do you do to relax,1,0.005291005291005291,0.35384615384615387,0.0
i'm sorry do you think that maybe you're being a little hard on yourself,1,0.005291005291005291,0.5384615384615384,0.0
i understand what do you do now,1,0.005291005291005291,0.7692307692307693,0.0
uh huh is there anything you regret,1,0.005291005291005291,0.8307692307692308,0.0
uh huh i'd love to hear about one of your trips,1,0.005291005291005291,0.17543859649122806,0.0
cool are you happy you did that,1,0.005291005291005291,0.21052631578947367,0.0
yeah that's great have you ever served in the military,1,0.005291005291005291,0.5263157894736842,0.0
yeah what were your symptoms,1,0.005291005291005291,0.6140350877192983,0.0
i'm sorry how have you been feeling lately,1,0.005291005291005291,0.631578947368421,0.0
aw that's great,1,0.005291005291005291,0.8947368421052632,0.0
that makes sense tell me about something you did recently that you really enjoyed,1,0.005291005291005291,0.9649122807017544,0.0
awesome what are you most proud of in your life,1,0.005291005291005291,0.9824561403508771,0.0
that sounds like a great situation okay i think i've asked everything i need to thanks for sharing your thoughts with me goodbye,1,0.005291005291005291,1.0,0.0
aw i see what you mean why'd you move to l a,1,0.005291005291005291,0.13559322033898305,0.0
mhm that sucks,1,0.005291005291005291,0.23636363636363636,0.0
yeah i understand what do you do to relax,1,0.005291005291005291,0.36363636363636365,0.0
that makes sense mhm how have you been feeling lately,1,0.005291005291005291,0.7818181818181819,0.0
okay yeah is there anything you regret,1,0.005291005291005291,0.8545454545454545,0.0
let's come back to that later have you noticed any changes in your behavior or thoughts lately,1,0.005291005291005291,0.5636363636363636,0.0
thats good that's good feel down do you feel down,1,0.005291005291005291,0.7073170731707317,0.0
okay what were your symptoms,1,0.005291005291005291,0.5454545454545454,0.0
thats great that's great happy lasttime tell me about the last time you felt really happy,1,0.005291005291005291,0.7560975609756098,0.0
okay is going to a therapist helping you,1,0.005291005291005291,0.82,0.0
i see what you mean what got you to seek help,1,0.005291005291005291,0.5272727272727272,0.0
awesome how would your best friend describe you,1,0.005291005291005291,0.48,0.0
mhm how easy is it for you to get a good night's sleep,1,0.005291005291005291,0.36363636363636365,0.0
i'm not a therapist but i'm here to learn about people and would love to learn about you i'll ask a few questions to get us started and please feel free to tell me anything your answers are totally confidential are you okay with this,1,0.005291005291005291,0.02,0.0
mhm that's great tell me about something you did recently that you really enjoyed,1,0.005291005291005291,0.9518072289156626,0.0
yeah mhm i see what you mean,1,0.005291005291005291,0.8795180722891566,0.0
cool have you ever served in the military,1,0.005291005291005291,0.2727272727272727,0.0
i understand is going to a therapist helping you,1,0.005291005291005291,0.7228915662650602,0.0
yeah what got you to seek help,1,0.005291005291005291,0.6626506024096386,0.0
i'm sorry what are some things you really like about l a,1,0.005291005291005291,0.21818181818181817,0.0
yeah tell me more about that,1,0.005291005291005291,0.5421686746987951,0.0
i understand how close are you to your family,1,0.005291005291005291,0.4819277108433735,0.0
mhm are you still working in that,1,0.005291005291005291,0.10909090909090909,0.0
hmm yeah i see what you mean what are some things that make you really mad,1,0.005291005291005291,0.37349397590361444,0.0
how easy was it for you to go back to civilian life,1,0.005291005291005291,0.25301204819277107,0.0
okay how did serving in the military change you,1,0.005291005291005291,0.1566265060240964,0.0
hmm how would your best friend describe you,1,0.005291005291005291,0.8979591836734694,0.0
yeah when was the last time you felt really happy,1,0.005291005291005291,0.8775510204081632,0.0
yeah i'm sorry did you think you had a problem before you found out,1,0.005291005291005291,0.6326530612244898,0.0
cool how old were you when you joined the military,1,0.005291005291005291,0.12048192771084337,0.0
yeah can you tell me about that,1,0.005291005291005291,0.3877551020408163,0.0
that sounds like a great situation how hard is that,1,0.005291005291005291,0.2857142857142857,0.0
uh huh okay i think i've asked everything i need to,1,0.005291005291005291,0.9736842105263158,0.0
okay can you give me an example of that,1,0.005291005291005291,0.8552631578947368,0.0
im sorry i'm sorry ptsd diagnosed have you ever been diagnosed with p t s d,1,0.005291005291005291,0.6341463414634146,0.0
aw what are you most proud of in your life,1,0.005291005291005291,0.88,0.0
mhm that's good is there anything you regret,1,0.005291005291005291,0.9,0.0
i see what you mean when was the last time you argued with someone and what was it about,1,0.005291005291005291,0.273972602739726,0.0
hmm what advice would you give yourself ten or twenty years ago,1,0.005291005291005291,0.8727272727272727,0.0
i see what you mean what would you say are some of your best qualities,1,0.005291005291005291,0.9090909090909091,0.0
i love listening to people talk okay i think i've asked everything i need to,1,0.005291005291005291,0.9636363636363636,0.0
what made you decide to do that what made you decide to do that,1,0.005291005291005291,0.1891891891891892,0.0
why that's good,1,0.005291005291005291,0.20270270270270271,0.0
mhm has that gotten you in trouble,1,0.005291005291005291,0.7972972972972973,0.0
that's good why'd you move to l a,1,0.005291005291005291,0.029850746268656716,0.0
okay i think i've asked everything i need to goodbye,1,0.005291005291005291,1.0,0.0
that sucks is it uncomfortable for you to talk about this,1,0.005291005291005291,0.5094339622641509,0.0
okay uh huh have you ever served in the military,1,0.005291005291005291,0.5753424657534246,0.0
aw how do you know them,1,0.005291005291005291,0.4716981132075472,0.0
awesome tell me more about that,1,0.005291005291005291,0.4383561643835616,0.0
hmm who's someone that's been a positive influence in your life,1,0.005291005291005291,0.3150684931506849,0.0
wow okay do you consider yourself an introvert,1,0.005291005291005291,0.37735849056603776,0.0
yeah downer yeah feelguilty what's something you feel guilty about,1,0.005291005291005291,0.5609756097560976,0.0
that's great what'd you study at school,1,0.005291005291005291,0.16981132075471697,0.0
thats great that's great job virtually i love my job you could almost say it's virtually made for me what's your dream job,1,0.005291005291005291,0.2682926829268293,0.0
that's great how did you feel in that moment,1,0.005291005291005291,0.8615384615384616,0.0
that's good where do you live,1,0.005291005291005291,0.0273972602739726,0.0
yeah okay what do you do when you're annoyed,1,0.005291005291005291,0.8,0.0
yeah i see have you ever been diagnosed with p t s d,1,0.005291005291005291,0.4153846153846154,0.0
that sounds interesting are you happy you did that,1,0.005291005291005291,0.26153846153846155,0.0
really what'd you study at school,1,0.005291005291005291,0.9454545454545454,0.0
nice okay i think i've asked everything i need to thanks for sharing your thoughts with me,1,0.005291005291005291,0.98,0.0
hmm what's your dream job,1,0.005291005291005291,0.8909090909090909,0.0
okay what do you enjoy about traveling,1,0.005291005291005291,0.8727272727272727,0.0
that sounds interesting who's someone that's been a positive influence in your life,1,0.005291005291005291,0.8545454545454545,0.0
mhm what would you say are some of your best qualities,1,0.005291005291005291,0.94,0.0
that's good what made you decide to do that,1,0.005291005291005291,0.7681159420289855,0.0
aw okay do you feel down,1,0.005291005291005291,0.7297297297297297,0.0
uh huh tell me about that,1,0.005291005291005291,0.7101449275362319,0.0
okay confirm okay where live where do you live,1,0.005291005291005291,0.1267605633802817,0.0
i understand what'd you study at school,1,0.005291005291005291,0.0958904109589041,0.0
oh no oh no thats good that's good travel shoes i'm sure you can tell by my shoes i'm not much of a world explorer do you travel a lot,1,0.005291005291005291,0.16901408450704225,0.0
see mean i see what you mean travel trips i'd love to hear about one of your trips,1,0.005291005291005291,0.2112676056338028,0.0
cool what are some things you really like about l a,1,0.005291005291005291,0.0547945205479452,0.0
yeah that makes sense what are some things that usually put you in a good mood,1,0.005291005291005291,0.9491525423728814,0.0
that's good yeah what advice would you give yourself ten or twenty years ago,1,0.005291005291005291,0.9322033898305084,0.0
yeah yeah control temper how are you at controlling your temper,1,0.005291005291005291,0.4507042253521127,0.0
why why yes yes,1,0.005291005291005291,0.5352112676056338,0.0
yeah okay tell me about something you did recently that you really enjoyed,1,0.005291005291005291,0.7966101694915254,0.0
isee downer i see difficult how hard is that,1,0.005291005291005291,0.704225352112676,0.0
yeah like what,1,0.005291005291005291,0.4807692307692308,0.0
mm why did you stop,1,0.005291005291005291,0.7627118644067796,0.0
yeah i see what you mean what sort of changes have you noticed since you've been going to therapy,1,0.005291005291005291,0.7457627118644068,0.0
makes sense that makes sense ellie dec what would you say are some of your best qualities,1,0.005291005291005291,0.8873239436619719,0.0
um um feelbadly tell me about a time when someone made you feel really badly about yourself,1,0.005291005291005291,0.9154929577464789,0.0
how hard is that yeah did you think you had a problem before you found out,1,0.005291005291005291,0.6779661016949152,0.0
okay i understand how would your best friend describe you,1,0.005291005291005291,0.423728813559322,0.0
wow how close are you to your family,1,0.005291005291005291,0.3898305084745763,0.0
mm mm feelguilty what's something you feel guilty about,1,0.005291005291005291,0.46153846153846156,0.0
oh that sounds really hard,1,0.005291005291005291,0.3389830508474576,0.0
aw how do you like your living situation,1,0.005291005291005291,0.3050847457627119,0.0
cool do you have roommates,1,0.005291005291005291,0.288135593220339,0.0
that's good do you feel down,1,0.005291005291005291,0.46153846153846156,0.0
okay where do you live,1,0.005291005291005291,0.2711864406779661,0.0
aw i'm sorry to hear that do you consider yourself an introvert,1,0.005291005291005291,0.2033898305084746,0.0
right right ellie dec what are you most proud of in your life,1,0.005291005291005291,0.9423076923076923,0.0
i'm sorry tell me more about that,1,0.005291005291005291,0.4230769230769231,0.0
cool cool asked everything okay i think i have asked everything i need to appreciate open thanks for sharing your thoughts with me,1,0.005291005291005291,0.9807692307692307,0.0
yeah i see what you mean how easy was it for you to get used to living in l a,1,0.005291005291005291,0.1864406779661017,0.0
yeah yeah who's someone that's been a positive influence in your life,1,0.005291005291005291,0.2876712328767123,0.0
argument about what was it about argument about what was it about,1,0.005291005291005291,0.9636363636363636,0.0
hm when was the last time that happened,1,0.005291005291005291,0.6891891891891891,0.0
thats good that's good thats good that's good ellie dec tell me about something you did recently that you really enjoyed ellie dec tell me about something you did recently that you really enjoyed,1,0.005291005291005291,0.9272727272727272,0.0
mm mm okay confirm okay feelguilty what's something you feel guilty about,1,0.005291005291005291,0.5192307692307693,0.0
awesome i'd love to hear about one of your trips,1,0.005291005291005291,0.7307692307692307,0.0
mm do you travel a lot,1,0.005291005291005291,0.6730769230769231,0.0
okay how easy is it for you to get a good night sleep,1,0.005291005291005291,0.6346153846153846,0.0
mhm do you have disturbing thoughts,1,0.005291005291005291,0.6153846153846154,0.0
i see i see,1,0.005291005291005291,0.6164383561643836,0.0
that's good how have you been feeling lately,1,0.005291005291005291,0.5753424657534246,0.0
okay did you think you had a problem before you found out,1,0.005291005291005291,0.5205479452054794,0.0
wild laughter laughter influence positive who's someone that's been a positive influence in your life,1,0.005291005291005291,0.9038461538461539,0.0
good hear that's so good to hear how close how close are you to them,1,0.005291005291005291,0.9230769230769231,0.0
uh huh uh huh asked everything okay i think i have asked everything i need to,1,0.005291005291005291,0.9615384615384616,0.0
cool cool cool cool,1,0.005291005291005291,0.05454545454545454,0.0
like about la what are some things you really like about l a like about la what are some things you really like about l a,1,0.005291005291005291,0.07272727272727272,0.0
travel shoes i'm sure you can tell by my shoes i'm not much of a world explorer do you travel a lot travel shoes i'm sure you can tell by my shoes i'm not much of a world explorer do you travel a lot,1,0.005291005291005291,0.10909090909090909,0.0
mhm mhm mhm mhm,1,0.005291005291005291,0.12727272727272726,0.0
mhm mhm study what did you study at school study what did you study at school,1,0.005291005291005291,0.23636363636363636,0.0
thats great that's great thats great that's great,1,0.005291005291005291,0.2545454545454545,0.0
yeah yeah yeah yeah,1,0.005291005291005291,0.2909090909090909,0.0
thats good that's good thats good that's good shyoutgoing do you consider yourself more shy or outgoing,1,0.005291005291005291,0.36363636363636365,0.0
mm mm mm mm,1,0.005291005291005291,0.41818181818181815,0.0
downer okay downer okay bf describe how would your best friend describe you,1,0.005291005291005291,0.5636363636363636,0.0
okay confirm okay okay confirm okay feel lately how have you been feeling lately feel lately how have you been feeling lately,1,0.005291005291005291,0.6181818181818182,0.0
ptsd diagnosed have you ever been diagnosed with p t s d ptsd diagnosed have you ever been diagnosed with p t s d,1,0.005291005291005291,0.6727272727272727,0.0
depression diagnosed have you been diagnosed with depression depression diagnosed have you been diagnosed with depression,1,0.005291005291005291,0.6909090909090909,0.0
happy lasttime tell me about the last time you felt really happy happy lasttime tell me about the last time you felt really happy,1,0.005291005291005291,0.7272727272727273,0.0
describe felt how did you feel in that moment describe felt how did you feel in that moment,1,0.005291005291005291,0.7454545454545455,0.0
yeah yeah yeah yeah advice back what advice would you give to yourself ten or twenty years ago advice back what advice would you give to yourself ten or twenty years ago,1,0.005291005291005291,0.8,0.0
downer okay downer okay ideal weekendc tell me how you spend your ideal weekend,1,0.005291005291005291,0.8363636363636363,0.0
hmm how do you cope with them,1,0.005291005291005291,0.5192307692307693,0.0
oh oh,1,0.005291005291005291,0.375,0.0
right right makes sense that makes sense family relationship tell me about your relationship with your family,1,0.005291005291005291,0.4107142857142857,0.0
okay hmm what's one of your most memorable experiences,1,0.005291005291005291,0.40384615384615385,0.0
let's come back to that later what do you think of today's kids,1,0.005291005291005291,0.9056603773584906,0.0
awesome awesome asked everything okay i think i have asked everything i need to appreciate open thanks for sharing your thoughts with me bye goodbye,1,0.005291005291005291,1.0,0.0
uh oh uh oh where originally where are you from originally,1,0.005291005291005291,0.028169014084507043,0.0
yeah yeah when la when did you move to l a,1,0.005291005291005291,0.07042253521126761,0.0
nice what are you most proud of in your life,1,0.005291005291005291,0.7868852459016393,0.0
hmmb hmm hard decisionb tell me about the hardest decision you've ever had to make,1,0.005291005291005291,0.39436619718309857,0.0
wow yeah when was the last time you felt really happy,1,0.005291005291005291,0.7540983606557377,0.0
right that makes sense what's one of your most memorable experiences,1,0.005291005291005291,0.8541666666666666,0.0
yeah how has seeing a therapist affected you,1,0.005291005291005291,0.6065573770491803,0.0
right there are always trade offs in life aren't there,1,0.005291005291005291,0.7916666666666666,0.0
cool cool travel shoes i'm sure you can tell by my shoes i'm not much of a world explorer do you travel a lot,1,0.005291005291005291,0.22,0.0
mmm that's good how are you at controlling your temper,1,0.005291005291005291,0.6458333333333334,0.0
aw aw thats great that's great,1,0.005291005291005291,0.72,0.0
hmm are they triggered by something,1,0.005291005291005291,0.6792452830188679,0.0
mm mm like about la what are some things you really like about l a,1,0.005291005291005291,0.16981132075471697,0.0
that's so good to hear have you ever served in the military,1,0.005291005291005291,0.5081967213114754,0.0
i understand what do you think of today's kids,1,0.005291005291005291,0.45901639344262296,0.0
yeah downer yeah relax fishtank sometimes when i'm feeling tense i turn on the fish tank screensaver hey i know it's not hawaii but it's the best i've got what do you do to relax,1,0.005291005291005291,0.32075471698113206,0.0
talk later why don't we talk about that later memory erase tell me about an event or something that you wish you could erase from your memory,1,0.005291005291005291,0.41509433962264153,0.0
really really bouts symptoms when was the last time that happened,1,0.005291005291005291,0.5094339622641509,0.0
sorry hear i'm sorry to hear that behavior changes have you noticed any changes in your behavior or thoughts lately,1,0.005291005291005291,0.6415094339622641,0.0
aw how hard is that,1,0.005291005291005291,0.3442622950819672,0.0
aw aw more tell me more about that,1,0.005291005291005291,0.7358490566037735,0.0
that's great what are some things that make you really mad,1,0.005291005291005291,0.2786885245901639,0.0
okay confirm okay what do when annoyed what do you do when you are annoyed,1,0.005291005291005291,0.29850746268656714,0.0
oh no oh no landed trouble has that gotten you in trouble,1,0.005291005291005291,0.34328358208955223,0.0
hmmb hmm situation handled tell me about a situation that you wish you had handled differently,1,0.005291005291005291,0.373134328358209,0.0
awesome who's someone that's been a positive influence in your life,1,0.005291005291005291,0.5833333333333334,0.0
thats good that's good travel shoes i'm sure you can tell by my shoes i'm not much of a world explorer do you travel a lot,1,0.005291005291005291,0.5223880597014925,0.0
