session	slug	answer_words
318	thats_good	0
318	where_originally	3
318	really	1
318	like_about_LA	10
318	mhm	0
318	dont_like_LA	5
318	okay_confirm	0
318	study	6
318	still_doing_X	13
318	dream_job	17
318	sounds_interesting	1
318	why2	10
318	mad_makeyou	17
318	understand	0
318	what_do_when_annoyed	12
318	control_temper	8
318	thats_good	0
318	last_argument	20
318	okay_confirm	0
318	travel_shoes	7
318	travel_changed	19
318	travel_trips	24
318	nice	0
318	Ellie17Dec2012_07	14
318	living_situation	6
318	roommates	1
318	thats_good	0
318	military	2
318	ptsd_diagnosed	1
318	depression_diagnosed	1
318	easy_sleep	20
318	why2	18
318	okay_confirm	0
318	sleep_affects	16
318	mm	0
318	behavior_changes	4
318	okay_confirm	0
318	regret	2
318	advice_back	8
318	avoid	1
318	more	75
318	yeah2	0
318	BF_describe	2
318	okay_confirm	0
318	family_roleB	2
318	influence_positive	7
318	thats_great	0
318	Ellie17Dec2012_10	24
318	love_hear	66
318	Ellie17Dec2012_06	27
318	awesome	0
318	Ellie17Dec2012_09	36
318	good_hear	0
318	memorableB	128
318	yeah2	0
318	Ellie17Dec2012_08	21
318	okay_confirm	0
318	asked_everything	0
318	appreciate_open	0
318	bye	1
319	IntroV4Confirmation	0
319	IntroV4Confirmation	0
319	IntroV4Confirmation	0
319	IntroV4Confirmation	0
319	okay_confirm	0
319	how_doingV	2
319	thats_good	0
319	where_originally	2
319	really	0
319	like_about_LA	21
319	mhm	8
319	okay_confirm	0
319	dont_like_LA	8
319	see_mean	4
319	dream_job	18
319	sorry_hear	3
319	good_job	3
319	study	6
319	sounds_interesting	0
319	mad_makeyou	24
319	yeah2	2
319	what_do_when_annoyed	13
319	control_temper	34
319	thats_good	0
319	relax_fishtank	5
319	memorableB	8
319	more	21
319	thats_great	0
319	easy_parent	17
319	parent_best	16
319	parent_hardest	24
319	makes_sense	0
319	bouts_symptoms	5
319	yes	5
319	describe_felt	13
319	thats_great	1
319	last_argument	5
319	okay_confirm	0
319	travel_shoes	8
319	why2	13
319	yes	3
319	okay_confirm	0
319	military	1
319	ptsd_diagnosed	1
319	depression_diagnosed	1
319	when_diagnosed	6
319	why_seek_help	13
319	suspect_problem	11
319	symptoms_what	25
319	mm	0
319	feel_lately	4
319	sorry_hear	0
319	therapy_going	6
319	therapy_useful	5
319	tell_about_that	37
319	therapy_changes	13
319	okay_confirm	0
319	sleep_affects	2
319	been_hard	3
319	elaborate	36
319	see_mean	0
319	Ellie17Dec2012_09	58
319	nice	2
319	Ellie17Dec2012_07	20
319	BF_describe	13
319	okay_confirm	0
319	influence_positive	21
319	good_hear	0
319	regret	33
319	advice_back	29
319	okay_confirm	0
319	Ellie17Dec2012_08	10
319	asked_everything	0
319	appreciate_open	3
319	bye	1
320	IntroV4Confirmation	0
320	IntroV4Confirmation	0
320	IntroV4Confirmation	0
320	IntroV4Confirmation	0
320	okay_confirm	0
320	how_doingV	4
320	why2	4
320	understand	0
320	where_originally	1
320	really	1
320	like_about_LA	4
320	mhm	5
320	okay_confirm	0
320	dont_like_LA	3
320	mm	1
320	dream_job	5
320	study	5
320	sounds_interesting	1
320	happy_didthat	1
320	still_working_on_X	1
320	more	2
320	mhm	18
320	hard_decision	2
320	aw	1
320	family_roleB	13
320	thats_good	1
320	talk_later	1
320	relax_fishtank	10
320	cool3	1
320	control_temper	8
320	last_argument	11
320	okay_confirm	0
320	what_do_when_annoyed	39
320	understand	1
320	mad_makeyou	30
320	mhm	1
320	BF_describe	6
320	Ellie17Dec2012_07	5
320	okay_confirm	0
320	influence_positive	2
320	aw	1
320	elaborate	3
320	mhm	18
320	give_example	32
320	thats_great	1
320	uncomfortable_talkV	3
320	yes	5
320	sorry_hear	1
320	behavior_changes	2
320	behavior_changes	5
320	mhm	5
320	yes	13
320	feel_lately	8
320	why2	13
320	elaborate	28
320	im_sorry	0
320	been_hard	3
320	symptoms_cope	9
320	yeah2	1
320	easy_sleep	13
320	sleep_affects	2
320	sleep_affects	23
320	mm	0
320	ptsd_diagnosed	7
320	when_diagnosed	4
320	why_seek_help	12
320	therapy_going	6
320	stop_going	2
320	stop_going	7
320	suspect_problem	13
320	symptoms_what	17
320	isee_downer	14
320	yeah2	0
320	disturbing_thoughts	8
320	mind	12
320	isee_downer	1
320	trigger	1
320	give_example	36
320	been_hard	2
320	therapy_useful	2
320	therapy_useful	3
320	therapy_changes	25
320	thats_good	1
320	therapist_affect	21
320	feel_lately	15
320	okay_confirm	0
320	Ellie17Dec2012_09	1
320	thats_great	1
320	Ellie17Dec2012_10	5
320	cool3	0
320	Ellie17Dec2012_08	2
320	aw	0
320	kids_elaborate	10
320	good_hear	1
320	easy_parent	3
320	parent_hardest	5
320	give_example	22
320	mhm	8
320	okay_confirm	0
320	parent_best	30
320	awesome	0
320	regret	1
320	advice_back	15
320	okay_confirm	0
320	memorableB	4
320	mind	14
320	really	1
320	describe_felt	5
320	difficult	8
320	yes	7
320	thats_great	0
320	okay_confirm	0
320	asked_everything	0
320	appreciate_open	1
320	bye	1
321	IntroV4Confirmation	0
321	IntroV4Confirmation	0
321	IntroV4Confirmation	0
321	IntroV4Confirmation	0
321	IntroV4Confirmation	0
321	okay_confirm	0
321	how_doingV	2
321	thats_good	0
321	where_originally	3
321	really	1
321	why_LA	6
321	when_LA	3
321	adapted_LA	11
321	Ellie17Dec2012_06	0
321	tell_about_that	32
321	mm	0
321	see_mean	0
321	often_backB	35
321	okay_confirm	0
321	like_about_LA	28
321	mhm	0
321	dont_like_LA	8
321	yeah2	0
321	study	4
321	still_working_on_X	7
321	cool3	0
321	hard_decision	18
321	good_job	3
321	dream_job	10
321	sounds_interesting	1
321	why2	73
321	thats_great	0
321	what_do_when_annoyed	2
321	mad_makeyou	21
321	mm	0
321	control_temper	28
321	last_argument	56
321	been_hard	5
321	easy_parent	1
321	parent_hardest	42
321	yeah2	1
321	parent_best	6
321	aw	1
321	describe_felt	29
321	great_situation	4
321	military	1
321	ptsd_diagnosed	1
321	when_diagnosed	7
321	why_seek_help	59
321	Ellie17Dec2012_06	0
321	isee_downer	0
321	suspect_problem	8
321	feel_lately	5
321	sorry_hear	1
321	easy_sleep	46
321	okay_confirm	0
321	sleep_affects	7
321	difficult	22
321	yeah2	0
321	makes_sense	1
321	disturbing_thoughts	5
321	trigger	1
321	therapy_going	7
321	stop_going	6
321	understand	0
321	therapy_useful	3
321	therapy_useful	3
321	therapist_useful	1
321	therapy_changes	39
321	thats_good	1
321	Ellie17Dec2012_08	2
321	aw	1
321	Ellie17Dec2012_07	4
321	BF_describe	1
321	thats_good	0
321	todays_kids	5
321	tell_about_that	60
321	yeah2	0
321	that_sucks	1
321	memorableB	4
321	mind	6
321	good_hear	0
321	regret	9
321	hard_decision	10
321	been_hard	9
321	avoid	5
321	okay_confirm	0
321	advice_back	3
321	okay_confirm	0
321	influence_positive	2
321	love_hear	40
321	thats_great	1
321	travel_shoes	1
321	okay_confirm	0
321	Ellie17Dec2012_09	12
321	mhm	4
321	okay_confirm	0
321	do_fun	8
321	bouts_symptoms	4
321	how_know	2
321	mhm	3
321	how_close	3
321	nice	1
321	asked_everything	0
321	appreciate_open	2
321	bye	1
322	IntroV4Confirmation	0
322	IntroV4Confirmation	0
322	IntroV4Confirmation	0
322	IntroV4Confirmation	0
322	IntroV4Confirmation	0
322	okay_confirm	0
322	how_doingV	3
322	thats_good	0
322	where_originally	4
322	really	1
322	why_LA	2
322	why_LA	6
322	why_LA	5
322	when_LA	5
322	Ellie17Dec2012_06	0
322	long_time	0
322	often_backB	6
322	thats_good	0
322	adapted_LA	30
322	thats_good	0
322	travel_shoes	1
322	travel_changed	33
322	travel_trips	3
322	travel_trips	130
322	nice	0
322	relax_fishtank	15
322	okay_confirm	0
322	study	13
322	still_working_on_X	11
322	hard_decision	88
322	mhm	0
322	do_fun	25
322	okay_confirm	0
322	control_temper	24
322	thats_great	0
322	last_argument	112
322	uh_huh	0
322	family_roleB	18
322	why2	70
322	been_hard	2
322	regret	6
322	todays_kids	6
322	todays_kids	10
322	todays_kids	7
322	back_later	1
322	military	1
322	ptsd_diagnosed	1
322	depression_diagnosed	2
322	when_diagnosed	6
322	yeah2	0
322	suspect_problem	3
322	symptoms_what	40
322	feel_lately	5
322	thats_good	1
322	therapy_going	3
322	stop_going	26
322	awesome	0
322	change_directions	59
322	understand	0
322	easy_sleep	34
322	trigger	7
322	trigger	2
322	sleep_affects	36
322	bouts_symptoms	5
322	okay_confirm	0
322	Ellie17Dec2012_08	5
322	yes	56
322	yeah2	0
322	BF_describe	30
322	okay_confirm	0
322	influence_positive	3
322	tell_about_that	95
322	mhm	0
322	advice_back	4
322	like_about_LA	28
322	dont_like_LA	46
322	mad_makeyou	3
322	mind	62
322	yeah2	0
322	give_example	127
322	yeah2	0
322	memorableB	33
322	nice	21
322	okay_confirm	0
322	Ellie17Dec2012_09	45
322	Ellie17Dec2012_07	38
322	thats_great	0
322	asked_everything	0
322	appreciate_open	7
322	bye	1
323	IntroV4Confirmation	0
323	IntroV4Confirmation	0
323	IntroV4Confirmation	0
323	IntroV4Confirmation	0
323	how_doingV	1
323	thats_good	0
323	where_originally	1
323	really	0
323	why_LA	4
323	see_mean	0
323	when_LA	9
323	long_time	0
323	adapted_LA	5
323	thats_good	0
323	like_about_LA	24
323	dont_like_LA	18
323	often_backB	3
323	thats_great	0
323	family_roleB	9
323	good_hear	0
323	travel_shoes	7
323	travel_changed	18
323	okay_confirm	0
323	study	15
323	cool3	0
323	still_doing_X	14
323	Ellie17Dec2012_06	0
323	hard_decision	26
323	nice	3
323	yes	0
323	dream_job	12
323	really	29
323	aw	0
323	okay_confirm	0
323	relax_fishtank	19
323	awesome	0
323	mad_makeyou	8
323	what_do_when_annoyed	37
323	thats_good	3
323	last_argument	28
323	okay_confirm	0
323	see_mean	0
323	influence_positive	13
323	tell_about_that	92
323	mhm	90
323	good_hear	0
323	memorableB	147
323	awesome	0
323	regret	68
323	mhm	9
323	avoid	45
323	trade_offs	4
323	advice_back	42
323	yeah2	0
323	military	7
323	ptsd_diagnosed	2
323	depression_diagnosed	1
323	easy_sleep	83
323	mhm	0
323	sleep_affects	20
323	okay_confirm	0
323	feel_lately	29
323	thats_good	1
323	behavior_changes	24
323	good_hear	0
323	Ellie17Dec2012_08	36
323	aw	8
323	easy_parent	16
323	parent_best	22
323	parent_hardest	47
323	makes_sense	0
323	BF_describe	28
323	thats_great	0
323	thats_great	0
323	Ellie17Dec2012_10	67
323	Ellie17Dec2012_06	1
323	great_situation	6
323	asked_everything	0
323	appreciate_open	1
324	IntroV4Confirmation	0
324	IntroV4Confirmation	0
324	IntroV4Confirmation	0
324	okay_confirm	1
324	how_doingV	4
324	great_thanks	0
324	where_originally	10
324	really	2
324	awesome	0
324	like_about_LA	5
324	give_example	7
324	okay_confirm	2
324	dont_like_LA	3
324	okay_confirm	2
324	see_mean	0
324	influence_positive	3
324	love_hear	13
324	thats_good	0
324	family_roleB	11
324	yeah2	0
324	do_fun	21
324	cool3	0
324	okay_confirm	5
324	bouts_symptoms	22
324	travel_changed	33
324	see_mean	0
324	relax_fishtank	5
324	control_temper	9
324	more	15
324	last_argument	10
324	what_do_when_annoyed	6
324	mad_makeyou	2
324	more	21
324	okay_confirm	0
324	dream_job	58
324	Ellie17Dec2012_06	3
324	thats_great	10
324	nice	1
324	memorableB	6
324	mhm	31
324	that_sucks	2
324	military	1
324	ptsd_diagnosed	1
324	depression_diagnosed	10
324	therapy_going	3
324	stop_going	53
324	sorry_hear	7
324	therapy_useful	2
324	therapist_useful	10
324	more	6
324	yes	18
324	feel_lately	14
324	been_hard	16
324	avoid	5
324	yes	34
324	mm	0
324	trade_offs	5
324	trade_offs	5
324	behavior_changes	7
324	okay_confirm	3
324	trigger	13
324	bouts_symptoms	7
324	really	1
324	describe_felt	1
324	difficult	34
324	yeah2	0
324	uncomfortable_talkV	1
324	okay_confirm	0
324	BF_describe	74
324	uh_huh	5
324	okay_confirm	0
324	Ellie17Dec2012_08	9
324	give_example	16
324	thats_great	2
324	regret	2
324	give_example	51
324	okay_confirm	0
324	advice_back	33
324	change_directions	6
324	back_later	0
324	thats_great	0
324	Ellie17Dec2012_09	24
324	nice	2
324	Ellie17Dec2012_07	24
324	mind	17
324	asked_everything	0
324	appreciate_open	5
324	bye	2
325	IntroV4Confirmation	0
325	IntroV4Confirmation	0
325	IntroV4Confirmation	0
325	how_doingV	16
325	see_mean	0
325	where_originally	36
325	awesome	0
325	like_about_LA	48
325	okay_confirm	0
325	dont_like_LA	61
325	yeah2	0
325	yeah2	0
325	study	9
325	Ellie17Dec2012_06	0
325	sounds_interesting	0
325	hard_decision	52
325	nice	0
325	dream_job	62
325	okay_confirm	0
325	travel_shoes	3
325	travel_changed	12
325	travel_trips	24
325	Ellie17Dec2012_06	0
325	mad_makeyou	22
325	mhm	0
325	what_do_when_annoyed	7
325	yes	0
325	control_temper	74
325	thats_good	0
325	last_argument	84
325	thats_good	0
325	relax_fishtank	22
325	okay_confirm	0
325	family_roleB	84
325	see_mean	0
325	mhm	0
325	BF_describe	47
325	thats_great	0
325	Ellie17Dec2012_08	92
325	good_hear	0
325	military	4
325	ptsd_diagnosed	1
325	depression_diagnosed	1
325	when_diagnosed	18
325	very_young	1
325	why_seek_help	75
325	therapy_going	43
325	that_sucks	0
325	therapy_useful	45
325	yeah2	0
325	feel_lately	106
325	been_hard	0
325	easy_sleep	76
325	okay_confirm	0
325	sleep_affects	69
325	isee_downer	0
325	bouts_symptoms	43
325	okay_confirm	0
325	thats_great	0
325	Ellie17Dec2012_07	51
325	okay_confirm	0
325	memorableB	112
325	Ellie17Dec2012_06	21
325	awesome	0
325	do_fun	55
325	okay_confirm	0
325	regret	27
325	yeah2	0
325	advice_back	22
325	Ellie17Dec2012_09	28
325	cool3	0
325	influence_positive	69
325	thats_great	0
325	asked_everything	0
325	appreciate_open	1
325	bye	0
326	IntroV4Confirmation	0
326	IntroV4Confirmation	0
326	IntroV4Confirmation	0
326	IntroV4Confirmation	0
326	okay_confirm	0
326	how_doingV	2
326	thats_good	0
326	where_originally	2
326	really	0
326	why_LA	5
326	okay_confirm	0
326	when_LA	5
326	often_backB	2
326	why2	10
326	understand	0
326	like_about_LA	27
326	uh_huh	0
326	dont_like_LA	1
326	okay_confirm	0
326	family_roleB	1
326	why2	5
326	dream_job	5
326	study	1
326	change_directions	1
326	that_sucks	2
326	relax_fishtank	3
326	cool3	0
326	control_temper	3
326	love_hear	6
326	last_argument	6
326	how_close	7
326	how_know	7
326	okay_confirm	0
326	regret	1
326	advice_back	7
326	todays_kids	1
326	todays_kids	3
326	okay_confirm	0
326	military	5
326	more	19
326	change_directions	13
326	yes	23
326	okay_confirm	7
326	oh	0
326	travel_shoes	3
326	travel_changed	7
326	travel_trips	13
326	yeah2	20
326	great_situation	5
326	memorableB	2
326	describe_felt	2
326	why2	13
326	see_mean	0
326	easy_sleep	6
326	tell_about_that	15
326	understand	1
326	sleep_affects	7
326	okay_confirm	0
326	feel_lately	1
326	behavior_changes	11
326	give_example	13
326	okay_confirm	0
326	feel_down	1
326	ptsd_diagnosed	1
326	depression_diagnosed	1
326	okay_confirm	0
326	BF_describe	5
326	Ellie17Dec2012_07	1
326	Ellie17Dec2012_08	5
326	give_example	12
326	Ellie17Dec2012_06	5
326	sounds_interesting	4
326	Ellie17Dec2012_09	4
326	bouts_symptoms	3
326	cool3	1
326	tell_me_about	9
326	okay_confirm	0
326	Ellie17Dec2012_10	10
326	awesome	0
326	how_know	18
326	nice	1
326	mad_makeyou	12
326	why2	14
326	uncomfortable_talkV	3
326	thats_good	0
326	influence_positive	1
326	influence_positive	5
326	aw	0
326	tell_me_about	3
326	okay_confirm	0
326	okay_confirm	0
326	understand	1
326	asked_everything	8
326	thank_you	3
326	bye	1
327	IntroV4Confirmation	0
327	IntroV4Confirmation	0
327	IntroV4Confirmation	0
327	IntroV4Confirmation	0
327	okay_confirm	0
327	how_doingV	3
327	thats_good	0
327	where_originally	2
327	really	0
327	why_LA	12
327	cool3	0
327	long_time	1
327	compares_LA	14
327	adapted_LA	8
327	thats_good	0
327	travel_shoes	5
327	why2	26
327	understand	0
327	travel_changed	7
327	travel_trips	24
327	awesome	0
327	study	8
327	dream_job	8
327	why2	11
327	mhm	0
327	do_fun	8
327	thats_great	0
327	mad_makeyou	2
327	what_do_when_annoyed	27
327	yeah2	0
327	control_temper	11
327	thats_good	0
327	last_argument	12
327	aw	0
327	difficult	10
327	yeah2	0
327	kids_elaborate	19
327	easy_parent	5
327	parent_best	8
327	uh_huh	0
327	parent_hardest	1
327	more	35
327	sorry_hear	0
327	symptoms_cope	28
327	understand	0
327	todays_kids	6
327	todays_kids	9
327	memorableB	14
327	good_hear	0
327	military	1
327	ptsd_diagnosed	1
327	when_diagnosed	9
327	why_seek_help	29
327	yeah2	0
327	therapy_useful	1
327	tell_about_that	55
327	yeah2	0
327	therapist_affect	21
327	thats_great	0
327	suspect_problem	23
327	feel_lately	2
327	behavior_changes	7
327	thats_good	0
327	therapy_going	1
327	easy_sleep	16
327	that_sucks	0
327	sleep_affects	9
327	difficult	14
327	Ellie17Dec2012_06	0
327	yeah2	0
327	describe_felt	26
327	nice	0
327	Ellie17Dec2012_08	18
327	Ellie17Dec2012_10	1
327	Ellie17Dec2012_06	0
327	thats_great	1
327	hard_decision	29
327	makes_sense	0
327	BF_describe	10
327	influence_positive	15
327	okay_confirm	0
327	advice_back	17
327	mhm	0
327	regret	7
327	avoid	24
327	thats_good	0
327	Ellie17Dec2012_07	18
327	tell_about_that	60
327	okay_confirm	0
327	Ellie17Dec2012_09	17
327	good_hear	0
327	asked_everything	0
327	appreciate_open	2
327	bye	1
328	IntroV4Confirmation	0
328	IntroV4Confirmation	0
328	IntroV4Confirmation	0
328	IntroV4Confirmation	0
328	okay_confirm	0
328	how_doingV	4
328	great_thanks	0
328	where_originally	10
328	really	1
328	like_about_LA	24
328	yeah2	0
328	dont_like_LA	4
328	see_mean	0
328	study	4
328	cool3	0
328	still_working_on_X	14
328	awesome	0
328	dream_job	22
328	hard_decision	53
328	thats_great	0
328	bouts_symptoms	14
328	argument_about	29
328	mhm	0
328	sounds_interesting	1
328	mad_makeyou	57
328	uh_oh	1
328	that_sucks	13
328	easy_parent	69
328	yeah2	0
328	parent_hardest	125
328	uh_huh	0
328	been_hard	64
328	thats_good	0
328	parent_best	11
328	aw	58
328	yeah2	0
328	good_hear	1
328	todays_kids	118
328	uh_huh	20
328	see_mean	1
328	what_do_when_annoyed	15
328	okay_confirm	0
328	last_argument	55
328	how_know	2
328	yes	63
328	Ellie17Dec2012_06	0
328	thats_great	0
328	family_roleB	74
328	okay_confirm	0
328	travel_shoes	31
328	nice	1
328	travel_changed	39
328	mhm	0
328	travel_trips	142
328	great_situation	3
328	Ellie17Dec2012_07	32
328	thats_good	0
328	military	1
328	ptsd_diagnosed	1
328	depression_diagnosed	1
328	easy_sleep	4
328	sleep_affects	39
328	okay_confirm	0
328	feel_lately	2
328	thats_good	0
328	behavior_changes	5
328	okay_confirm	0
328	BF_describe	41
328	okay_confirm	0
328	Ellie17Dec2012_09	36
328	aw	7
328	good_hear	3
328	influence_positive	54
328	how_know	16
328	Ellie17Dec2012_06	1
328	long_time	3
328	memorableB	66
328	uh_oh	32
328	aw	0
328	do_fun	80
328	okay_confirm	0
328	regret	24
328	tell_about_that	57
328	understand	0
328	advice_back	62
328	mhm	0
328	okay_confirm	0
328	nice	1
328	cool3	0
328	Ellie17Dec2012_08	99
328	thats_great	0
328	asked_everything	2
328	mhm	0
328	appreciate_open	7
328	name_ellie	2
328	bye	1
329	IntroV4Confirmation	0
329	IntroV4Confirmation	0
329	IntroV4Confirmation	0
329	IntroV4Confirmation	0
329	how_doingV	2
329	really	0
329	why_LA	18
329	cool3	0
329	study	2
329	sounds_interesting	0
329	hard_decision	18
329	still_working_on_X	1
329	cool3	0
329	dream_job	9
329	more	27
329	good_hear	0
329	like_about_LA	25
329	dont_like_LA	6
329	roommates	1
329	living_situation	13
329	how_know	6
329	how_close	3
329	thats_great	0
329	influence_positive	4
329	tell_about_that	57
329	thats_good	0
329	relax_fishtank	5
329	mad_makeyou	44
329	mhm	0
329	what_do_when_annoyed	33
329	thats_good	0
329	control_temper	7
329	last_argument	53
329	describe_felt	23
329	thats_good	0
329	do_fun	10
329	nice	0
329	memorableB	12
329	travel_shoes	6
329	travel_changed	46
329	travel_trips	125
329	awesome	0
329	hard_decision	35
329	great_situation	7
329	BF_describe	7
329	thats_good	0
329	military	1
329	ptsd_diagnosed	1
329	depression_diagnosed	1
329	easy_sleep	68
329	sleep_affects	22
329	okay_confirm	0
329	behavior_changes	2
329	okay_confirm	0
329	advice_back	40
329	okay_confirm	0
329	Ellie17Dec2012_07	76
329	thats_good	0
329	family_roleB	41
329	okay_confirm	0
329	Ellie17Dec2012_09	10
329	Ellie17Dec2012_08	26
329	thats_great	0
329	aw	0
329	describe_felt	30
329	mhm	22
329	thats_good	0
329	asked_everything	0
329	appreciate_open	0
329	bye	1
330	IntroV4Confirmation	0
330	IntroV4Confirmation	0
330	IntroV4Confirmation	0
330	IntroV4Confirmation	0
330	okay_confirm	0
330	how_doingV	2
330	thats_good	0
330	where_originally	1
330	really	0
330	like_about_LA	8
330	mhm	0
330	dont_like_LA	29
330	yeah2	0
330	see_mean	0
330	travel_shoes	2
330	why2	12
330	okay_confirm	0
330	relax_fishtank	3
330	cool3	0
330	why2	35
330	okay_confirm	0
330	control_temper	2
330	last_argument	18
330	control_temper	5
330	what_do_when_annoyed	7
330	okay_confirm	0
330	thats_good	0
330	do_fun	6
330	okay_confirm	3
330	awesome	0
330	study	4
330	still_working_on_X	5
330	sounds_interesting	0
330	hard_decision	9
330	okay_confirm	0
330	dream_job	5
330	really	0
330	difficult	13
330	understand	0
330	influence_positive	5
330	tell_about_that	16
330	how_know	32
330	okay_confirm	0
330	memorableB	18
330	okay_confirm	0
330	talk_later	0
330	military	1
330	ptsd_diagnosed	1
330	depression_diagnosed	5
330	easy_sleep	16
330	sleep_affects	9
330	okay_confirm	0
330	behavior_changes	1
330	feel_down	1
330	tell_about_that	6
330	mind	27
330	been_hard	4
330	symptoms_cope	11
330	isee_downer	0
330	trigger	29
330	yeah2	0
330	therapist_useful	6
330	okay_confirm	0
330	BF_describe	7
330	how_know	5
330	how_close	2
330	cool3	0
330	Ellie17Dec2012_07	4
330	thats_good	0
330	Ellie17Dec2012_10	12
330	bouts_symptoms	4
330	okay_confirm	0
330	regret	1
330	advice_back	4
330	advice_back	4
330	back_later	0
330	todays_kids	13
330	see_mean	1
330	Ellie17Dec2012_08	7
330	more	13
330	thats_great	1
330	okay_confirm	0
330	asked_everything	0
330	appreciate_open	0
330	bye	0
331	IntroV4Confirmation	0
331	IntroV4Confirmation	0
331	IntroV4Confirmation	0
331	IntroV4Confirmation	0
331	okay_confirm	0
331	how_doingV	1
331	thats_good	0
331	where_originally	1
331	really	0
331	why_LA	5
331	hard_decision	34
331	dream_job	9
331	difficult	27
331	yeah2	0
331	that_sucks	1
331	travel_shoes	33
331	okay_confirm	0
331	like_about_LA	14
331	okay_confirm	0
331	dont_like_LA	19
331	see_mean	0
331	adapted_LA	65
331	aw	0
331	sorry_hear	0
331	okay_confirm	0
331	mad_makeyou	17
331	okay_confirm	0
331	control_temper	38
331	okay_confirm	0
331	last_argument	14
331	okay_confirm	0
331	where_live	7
331	cool3	0
331	roommates	10
331	aw	0
331	living_situation	47
331	why2	32
331	oh	0
331	been_hard	1
331	influence_positive	4
331	influence_positive	35
331	Ellie17Dec2012_06	0
331	family_roleB	21
331	uh_huh	18
331	okay_confirm	0
331	understand	0
331	BF_describe	11
331	Ellie17Dec2012_08	27
331	thats_great	0
331	Ellie17Dec2012_07	14
331	okay_confirm	0
331	military	1
331	ptsd_diagnosed	1
331	when_diagnosed	5
331	why_seek_help	68
331	sorry_hear	2
331	feel_lately	27
331	uh_huh	13
331	been_hard	1
331	behavior_changes	24
331	thats_great	27
331	mhm	47
331	thats_good	0
331	depression_diagnosed	79
331	difficult	0
331	yeah2	0
331	suspect_problem	3
331	symptoms_what	50
331	yeah2	0
331	therapy_useful	42
331	mhm	30
331	see_mean	0
331	therapy_changes	67
331	mm	0
331	stop_going	29
331	mhm	24
331	yeah2	0
331	okay_confirm	0
331	Ellie17Dec2012_10	9
331	okay_confirm	0
331	sorry_hear	2
331	memorableB	93
331	Ellie17Dec2012_06	0
331	thats_great	7
331	yeah2	0
331	regret	53
331	mhm	44
331	thats_good	0
331	yeah2	0
331	advice_back	85
331	yeah2	0
331	makes_sense	0
331	Ellie17Dec2012_09	43
331	thats_great	0
331	asked_everything	3
331	appreciate_open	4
331	bye	1
332	IntroV4Confirmation	0
332	IntroV4Confirmation	0
332	IntroV4Confirmation	0
332	how_doingV	3
332	sorry_hear	0
332	where_originally	1
332	really	2
332	cool3	0
332	like_about_LA	13
332	okay_confirm	0
332	dont_like_LA	7
332	uh_huh	6
332	understand	0
332	study	4
332	sounds_interesting	2
332	still_working_on_X	3
332	difficult	2
332	im_sorry	2
332	dream_job	32
332	okay_confirm	0
332	family_roleB	11
332	im_sorry	0
332	relax_fishtank	6
332	thats_great	1
332	control_temper	8
332	last_argument	7
332	okay_confirm	0
332	mad_makeyou	20
332	yeah2	0
332	yeah2	0
332	influence_positive	24
332	okay_confirm	0
332	memorableB	14
332	mind	15
332	nice	1
332	tell_about_that	29
332	mhm	32
332	yeah2	0
332	change_directions	7
332	happy_didthat	19
332	okay_confirm	0
332	okay_confirm	0
332	BF_describe	19
332	thats_good	1
332	military	1
332	ptsd_diagnosed	1
332	when_diagnosed	7
332	long_time	1
332	why_seek_help	12
332	symptoms_what	11
332	okay_confirm	0
332	suspect_problem	2
332	therapy_going	3
332	therapy_useful	14
332	therapist_affect	51
332	thats_good	0
332	feel_lately	4
332	been_hard	1
332	trigger	2
332	isee_downer	0
332	isee_downer	2
332	behavior_changes	23
332	yeah2	0
332	symptoms_cope	13
332	trade_offs	3
332	uncomfortable_talkV	6
332	thats_good	1
332	Ellie17Dec2012_07	42
332	give_example	30
332	yeah2	17
332	tell_about_that	15
332	that_sucks	3
332	difficult	11
332	yeah2	1
332	how_know	5
332	how_know	3
332	back_later	1
332	hard_decision	10
332	okay_confirm	0
332	regret	50
332	advice_back	44
332	yeah2	2
332	Ellie17Dec2012_08	16
332	okay_confirm	1
332	Ellie17Dec2012_09	82
332	thats_good	26
332	asked_everything	0
332	appreciate_open	6
332	bye	0
333	IntroV4Confirmation	0
333	IntroV4Confirmation	0
333	IntroV4Confirmation	0
333	okay_confirm	0
333	how_doingV	2
333	thats_good	0
333	where_originally	2
333	really	8
333	why_LA	12
333	when_LA	9
333	adapted_LA	7
333	tell_about_that	33
333	yeah2	0
333	see_mean	0
333	like_about_LA	34
333	cool3	0
333	dont_like_LA	30
333	uh_huh	0
333	study	5
333	still_working_on_X	1
333	dream_job	5
333	really	11
333	difficult	18
333	yeah2	0
333	that_sucks	0
333	hard_decision	30
333	cool3	0
333	travel_shoes	33
333	awesome	0
333	travel_changed	22
333	travel_trips	40
333	Ellie17Dec2012_06	0
333	happy_didthat	76
333	nice	0
333	relax_fishtank	63
333	thats_good	0
333	what_do_when_annoyed	63
333	okay_confirm	0
333	uh_huh	0
333	thats_good	0
333	mad_makeyou	37
333	yeah2	0
333	yeah2	6
333	isee_downer	0
333	last_argument	54
333	okay_confirm	0
333	regret	26
333	like_what	30
333	hard_decision	14
333	back_later	0
333	advice_back	46
333	mhm	0
333	military	1
333	ptsd_diagnosed	1
333	depression_diagnosed	8
333	feel_lately	53
333	trigger	44
333	uh_huh	0
333	behavior_changes	12
333	okay_confirm	0
333	why_seek_help	12
